Time (h),U1 (V),U2 (V),U3 (V),U4 (V),U5 (V),Utot (V),J (A/cmｲ),I (A),TinH2 (C),ToutH2 (C),TinAIR (C),ToutAIR (C),TinWAT (C),ToutWAT (C),PinAIR (mbara),PoutAIR (mbara),PoutH2 (mbara),PinH2 (mbara),DinH2 (l/mn),DoutH2 (l/mn),DinAIR (l/mn),DoutAIR (l/mn),DWAT (l/mn),HrAIRFC (%)
489.5,0.649265006,0.642938703,0.64129735,0.640367749,0.630117899,3.204,0.70061,70.061,28.946,38.145,46.717,51.456,53.752,55.446,1299.076,1267.382,1294.712,1282.123,4.793,2.126,23.074,21.308,1.997,52.19
490,0.649134284,0.642860139,0.641003156,0.640140461,0.629970151,3.203,0.70061,70.061,28.936,38.419,46.68,51.396,53.702,55.431,1300.043,1267.724,1297.392,1285.426,4.796,2.148,23.036,21.329,1.997,52.294
490.5,0.648998781,0.642727323,0.640741813,0.639878953,0.629795651,3.203,0.70061,70.061,28.923,38.451,46.627,51.461,53.748,55.409,1299.986,1267.325,1297.734,1285.312,4.794,2.126,23.036,21.27,1.994,52.484
491,0.648822666,0.642503749,0.640485735,0.639652209,0.62957657,3.201,0.70061,70.061,28.954,38.088,46.521,51.424,53.711,55.42,1300.043,1267.724,1305.718,1292.831,4.795,2.089,23.038,21.327,1.985,52.203
491.5,0.648558028,0.642191839,0.640215722,0.639487522,0.629314819,3.2,0.70066,70.066,28.953,38.154,46.666,51.495,53.773,55.494,1300.043,1266.813,1302.296,1289.983,4.796,2.17,23.036,21.331,2.004,52.145
492,0.648189771,0.641814347,0.639938058,0.639346279,0.629026784,3.2,0.70061,70.061,28.982,38.089,46.428,51.472,53.741,55.476,1297.711,1265.334,1301.156,1288.673,4.795,2.068,23.032,21.274,1.985,52.161
492.5,0.647759964,0.641390551,0.639664457,0.639165724,0.628721295,3.195,0.70061,70.061,28.96,38.247,46.744,51.377,53.7,55.441,1297.426,1264.366,1294.483,1282.123,4.796,2.045,23.034,21.261,2.004,53.336
493,0.647335241,0.640941367,0.639394026,0.638912094,0.628393203,3.196,0.70061,70.061,28.957,38.219,46.55,51.447,53.72,55.481,1299.36,1265.846,1304.692,1291.407,4.795,2.068,23.036,21.268,1.989,52.344
493.5,0.64695136,0.640517269,0.639135576,0.638591913,0.628045903,3.195,0.70066,70.066,28.992,38.609,46.533,51.409,53.715,55.426,1303.342,1270.683,1297.734,1285.54,4.795,2.126,23.036,21.265,2.003,52.41
494,0.646604752,0.640196139,0.638930375,0.638239865,0.627718017,3.188,0.70061,70.061,28.988,38.125,46.524,51.354,53.636,55.368,1298.166,1266.529,1300.871,1288.559,4.794,2.068,23.032,21.263,1.994,52.531
494.5,0.646300742,0.640033162,0.63881823,0.637910819,0.62747602,3.19,0.70061,70.061,28.943,38.561,46.492,51.38,53.65,55.394,1301.18,1268.805,1295.111,1282.578,4.794,2.126,23.036,21.268,1.997,52.558
495,0.646091877,0.640020865,0.638785591,0.637665488,0.627365801,3.189,0.70061,70.061,28.923,38.117,46.405,51.325,53.651,55.371,1298.678,1265.846,1305.718,1294.255,4.792,2.089,23.036,21.278,1.989,52.236
495.5,0.646046954,0.640104411,0.638776992,0.637541982,0.62736787,3.188,0.70056,70.056,28.939,37.966,46.535,51.412,53.717,55.458,1298.848,1266.358,1305.775,1293.685,4.795,2.068,23.036,21.263,1.994,52.08
496,0.646174641,0.640221085,0.638754024,0.637535839,0.627407309,3.19,0.70061,70.061,28.943,38.259,46.582,51.445,53.667,55.497,1299.986,1268.35,1298.932,1286.452,4.793,2.068,23.036,21.276,1.985,53.078
496.5,0.646392685,0.640321838,0.638720755,0.637606584,0.627416709,3.192,0.70061,70.061,28.92,38.555,46.299,51.412,53.756,55.514,1301.351,1269.317,1298.761,1285.825,4.806,2.148,23.036,21.268,1.985,51.954
497,0.646592678,0.640379201,0.638698175,0.637697455,0.627392002,3.191,0.70061,70.061,28.936,38.079,46.377,51.326,53.655,55.328,1301.067,1268.805,1300.871,1287.819,4.799,2.068,23.034,21.329,1.995,52.332
497.5,0.646726584,0.640393617,0.638697806,0.637754282,0.627380963,3.191,0.70061,70.061,28.948,38.546,46.419,51.353,53.643,55.325,1301.92,1269.09,1295.339,1282.009,4.815,2.128,23.036,21.27,2.004,52.342
498,0.646812335,0.640389215,0.638718606,0.637749929,0.627418931,3.19,0.70066,70.066,28.956,38.169,45.518,51.356,53.443,55.272,1300.612,1268.634,1294.655,1280.927,4.796,2.126,23.034,21.266,1.985,53.878
498.5,0.64687478,0.640391498,0.638745696,0.637711372,0.627489663,3.192,0.70066,70.066,28.94,38.508,45.52,51.41,53.736,55.471,1302.09,1269.829,1301.156,1288.046,4.796,2.149,23.036,21.263,2.003,52.041
499,0.64691157,0.640405336,0.638752145,0.637716179,0.627554219,3.192,0.70061,70.061,28.948,38.481,46.146,51.413,53.745,55.447,1297.711,1265.448,1301.213,1289.698,4.797,2.068,23.038,21.331,1.989,52.111
499.5,0.64690895,0.640418756,0.638728958,0.637837032,0.627603161,3.19,0.70071,70.071,29.02,38.54,46.582,51.374,53.537,55.178,1298.222,1266.358,1297.734,1285.426,4.773,2.046,23.038,21.27,2.008,53.753
500,0.646867765,0.640427397,0.638720446,0.638072014,0.627662658,3.193,0.70061,70.061,29.053,38.593,46.504,51.512,52.671,55.411,1299.986,1267.667,1294.712,1282.123,4.793,2.125,23.036,21.265,1.989,52.299
500.5,0.646809695,0.640443835,0.638801673,0.638331671,0.627747273,3.19,0.70056,70.056,29.058,38.257,46.377,51.387,53.627,55.395,1296.63,1264.366,1296.708,1284.572,4.794,2.026,23.036,21.272,1.995,52.279
501,0.646758687,0.640470142,0.63899366,0.638499364,0.627815812,3.192,0.70061,70.061,29.037,38.086,46.405,51.3,53.623,55.341,1297.711,1265.448,1303.437,1291.293,4.793,2.09,22.963,21.263,1.98,52.535
501.5,0.646709641,0.640463453,0.639207813,0.638497979,0.627783508,3.196,0.70061,70.061,29.035,38.263,46.192,51.263,53.548,55.48,1299.133,1266.301,1296.479,1283.205,4.798,2.046,23.036,21.261,1.978,52.116
502,0.646624963,0.64036109,0.639303167,0.638310313,0.627601953,3.194,0.70066,70.066,28.862,37.923,45.354,51.221,53.672,55.43,1301.124,1267.838,1297.905,1285.028,4.795,2.149,23.036,21.263,1.982,52.034
502.5,0.646487143,0.640180898,0.639220911,0.637987214,0.627354155,3.194,0.70066,70.066,28.728,38.099,45.42,51.26,53.651,55.383,1301.408,1269.431,1300.015,1287.591,4.793,2.046,23.036,21.327,1.999,53.499
503,0.646381281,0.640127398,0.639096511,0.637707725,0.627321079,3.189,0.70066,70.066,28.656,37.938,45.971,51.275,53.666,55.354,1300.612,1268.407,1296.651,1283.034,4.795,2.126,23.036,21.206,1.982,52.285
503.5,0.646528157,0.640579772,0.639260722,0.637829532,0.62796231,3.185,0.70061,70.061,28.665,38.112,46.42,51.272,53.69,55.434,1296.63,1264.594,1304.235,1290.496,4.795,2.171,23.036,21.263,1.997,52.115
504,0.647182353,0.641883016,0.640070825,0.638758447,0.629714421,3.18,0.70085,70.085,28.625,38.136,46.174,51.314,53.738,55.482,1302.375,1270.342,1295.453,1282.123,4.795,2.126,23.036,21.265,1.989,51.981
504.5,0.648406513,0.644040777,0.641623772,0.640622146,0.63263717,3.174,0.70066,70.066,28.66,38.405,46.211,51.113,53.566,55.28,1303.399,1272.049,1299.331,1286.565,4.796,2.09,23.036,21.268,1.977,52.495
505,0.649923739,0.646605277,0.643597582,0.643055029,0.636237784,3.636,0.186,69.69797,27.797,40.061,46.395,50.859,53.466,54.207,1301.801,1269.294,1320.943,1309.066,4.577,2.797,23.171,21.036,2.196,53.008
505.5,0.651266227,0.64894396,0.645441257,0.645393636,0.639742186,3.23,0.70066,70.066,27.05,40.364,46.887,50.525,52.999,54.779,1301.067,1271.537,1304.35,1294.54,4.799,1.789,23.036,21.211,2.017,53.683
506,0.652115431,0.6506426,0.646756612,0.647119281,0.642557214,3.636,0.177,69.69861,28.861,39.382,46.433,50.088,53.989,55.623,1301.308,1267.522,1297.781,1285.905,4.597,2.794,23.109,21.034,1.278,52.985
506.5,0.652484435,0.6516642,0.647485811,0.648103346,0.644482825,3.636,0.177,69.69861,28.861,39.382,46.433,50.088,53.989,55.623,1301.308,1267.522,1297.781,1285.905,4.597,2.794,23.109,21.034,1.278,52.985
507,0.652605348,0.652218692,0.647791896,0.648510464,0.64562898,3.635,0.177,69.69861,28.861,39.859,46.606,51.991,53.167,55.679,1296.449,1264.008,1298.048,1285.019,4.597,2.794,23.108,21.036,2.323,51.072
507.5,0.652707655,0.652558073,0.647857449,0.648586303,0.646241892,3.635,0.177,69.69861,28.861,39.859,46.606,51.991,53.167,55.679,1296.449,1264.008,1298.048,1285.019,4.597,2.794,23.108,21.036,2.323,51.072
508,0.652888257,0.652841786,0.64779908,0.648525239,0.646549094,3.635,0.177,69.69861,28.861,39.829,46.351,50.998,53.979,55.652,1299.425,1266.986,1298.529,1285.704,4.483,2.795,23.103,21.036,1.028,52.099
508.5,0.653111479,0.653100065,0.647689414,0.648424059,0.646672205,3.635,0.177,69.69861,28.861,39.829,46.351,50.998,53.979,55.652,1299.425,1266.986,1298.529,1285.704,4.483,2.795,23.103,21.036,1.028,52.099
509,0.653283955,0.653281774,0.647588427,0.64829213,0.646640502,3.636,0.179,69.69866,28.866,39.633,46.043,51.945,53.032,55.061,1303.425,1269.342,1298.943,1285.418,4.426,2.798,23.107,21.036,2.285,53.017
509.5,0.653340253,0.653339919,0.64753317,0.648116833,0.646460438,3.636,0.179,69.69866,28.866,39.633,46.043,51.945,53.032,55.061,1303.425,1269.342,1298.943,1285.418,4.426,2.798,23.107,21.036,2.285,53.017
510,0.653288829,0.653288829,0.647519882,0.647933063,0.646167775,3.635,0.176,69.69866,28.866,39.705,46.311,51.923,53.131,55.579,1297.488,1264.824,1296.708,1283.651,4.661,2.794,23.089,21.036,2.215,52.016
510.5,0.653195082,0.653195082,0.64752821,0.64781346,0.645832795,3.635,0.176,69.69866,28.866,39.705,46.311,51.923,53.131,55.579,1297.488,1264.824,1296.708,1283.651,4.661,2.794,23.089,21.036,2.215,52.016
511,0.653132384,0.653132384,0.647568494,0.647797888,0.645541411,3.635,0.176,69.69866,28.866,39.644,46.003,51.206,53.194,55.597,1296.485,1264.573,1302.252,1289.296,4.983,2.795,23.011,21.034,2.141,51.042
511.5,0.653149913,0.653149913,0.647680485,0.64786106,0.645365376,3.635,0.176,69.69866,28.866,39.644,46.003,51.206,53.194,55.597,1296.485,1264.573,1302.252,1289.296,4.983,2.795,23.011,21.034,2.141,51.042
512,0.653270967,0.653270967,0.647877744,0.647955052,0.645336431,3.635,0.176,69.69856,28.856,39.956,46.387,51.841,53.201,55.708,1299.395,1266.645,1302.013,1290.753,4.496,2.793,23.108,21.038,2.272,52.058
512.5,0.653494671,0.653494671,0.648108624,0.648059151,0.645431488,3.635,0.176,69.69856,28.856,39.956,46.387,51.841,53.201,55.708,1299.395,1266.645,1302.013,1290.753,4.496,2.793,23.108,21.038,2.272,52.058
513,0.653785988,0.653785988,0.648283251,0.64817799,0.645581268,3.636,0.177,69.69861,29.861,39.007,46.402,51.796,53.024,55.339,1297.493,1264.255,1303.309,1291.038,4.749,2.793,23.089,21.039,2.276,52.003
513.5,0.654072863,0.654072863,0.648339683,0.648305921,0.645708764,3.636,0.177,69.69861,29.861,39.007,46.402,51.796,53.024,55.339,1297.493,1264.255,1303.309,1291.038,4.749,2.793,23.089,21.039,2.276,52.003
514,0.654272271,0.654272271,0.648286043,0.64841342,0.645783037,3.636,0.182,69.69856,29.856,39.061,46.345,51.974,53.245,55.454,1305.466,1272.333,1303.675,1291.038,4.122,2.794,23.109,21.036,2.215,53.029
514.5,0.654337031,0.654337031,0.648183095,0.64847818,0.645848076,3.636,0.182,69.69856,29.856,39.061,46.345,51.974,53.245,55.454,1305.466,1272.333,1303.675,1291.038,4.122,2.794,23.109,21.036,2.215,53.029
515,0.65428554,0.65428554,0.64805224,0.648518464,0.645984501,3.636,0.178,69.69861,29.861,39.035,46.455,51.877,53.176,55.663,1302.359,1270.432,1301.114,1289.042,4.015,2.795,23.107,21.038,2.284,52.061
515.5,0.654183028,0.654183028,0.64774229,0.648574023,0.646215817,3.636,0.178,69.69861,29.861,39.035,46.455,51.877,53.176,55.663,1302.359,1270.432,1301.114,1289.042,4.015,2.795,23.107,21.038,2.284,52.061
516,0.654091253,0.654091253,0.646464749,0.648650428,0.646453494,3.636,0.179,69.69866,28.866,39.995,46.297,51.712,53.231,55.711,1301.046,1268.635,1301.805,1288.213,4.844,2.793,23.009,21.038,2.027,52.073
516.5,0.654035693,0.654035693,0.64160166,0.648697817,0.646565206,3.636,0.179,69.69866,28.866,39.995,46.297,51.712,53.231,55.711,1301.046,1268.635,1301.805,1288.213,4.844,2.793,23.009,21.038,2.027,52.073
517,0.654011047,0.654011047,0.627154923,0.648650339,0.646502358,3.636,0.182,69.69861,29.861,39.006,46.271,51.703,53.272,55.596,1301.431,1268.001,1300.521,1287.243,4.875,2.816,23.101,21.036,1.227,52.955
517.5,0.654003156,0.654003156,0.594517361,0.648482631,0.646336238,3.636,0.182,69.69861,29.861,39.006,46.271,51.703,53.272,55.596,1301.431,1268.001,1300.521,1287.243,4.875,2.816,23.101,21.036,1.227,52.955
518,0.654003156,0.654003156,0.539745078,0.648236643,0.646175184,3.636,0.181,69.69866,29.866,39.006,46.197,51.085,53.128,55.614,1298.281,1265.848,1301.448,1289.783,4.413,2.794,23.009,21.038,1.211,52.956
518.5,0.654011047,0.654011047,0.474927705,0.648005327,0.646079848,3.636,0.181,69.69866,29.866,39.006,46.197,51.085,53.128,55.614,1298.281,1265.848,1301.448,1289.783,4.413,2.794,23.009,21.038,1.211,52.956
519,0.65403576,0.65403576,0.429265833,0.64787728,0.646057151,3.636,0.179,69.69861,28.861,39.983,46.083,51.669,53.119,55.688,1298.373,1265.222,1303.391,1291.038,4.122,2.795,23.091,21.062,1.274,52.938
519.5,0.654091756,0.654091756,0.429385436,0.647868673,0.64609649,3.636,0.179,69.69861,28.861,39.983,46.083,51.669,53.119,55.688,1298.373,1265.222,1303.391,1291.038,4.122,2.795,23.091,21.062,1.274,52.938
520,0.654185681,0.654185681,0.475246717,0.647906876,0.646184169,3.637,0.181,69.69861,28.861,39.748,46.627,51.573,53.092,55.667,1298.393,1266.905,1302.187,1290.182,4.382,2.795,23.109,21.036,2.274,52.067
520.5,0.65429652,0.65429652,0.540176517,0.647906439,0.64628668,3.637,0.181,69.69861,28.861,39.748,46.627,51.573,53.092,55.667,1298.393,1266.905,1302.187,1290.182,4.382,2.795,23.109,21.036,2.274,52.067
521,0.654372791,0.654372791,0.594989084,0.64786602,0.646342402,3.637,0.181,69.69866,28.866,39.725,46.401,51.512,53.144,55.736,1299.433,1265.872,1301.846,1290.084,4.097,2.795,23.009,21.036,2.268,52.058
521.5,0.654364027,0.654364027,0.627634538,0.6478663,0.646294735,3.637,0.181,69.69866,28.866,39.725,46.401,51.512,53.144,55.736,1299.433,1265.872,1301.846,1290.084,4.097,2.795,23.009,21.036,2.268,52.058
522,0.654258678,0.654258678,0.642026758,0.647969567,0.64614717,3.636,0.179,69.69866,28.866,39.887,46.056,51.802,53.126,55.677,1298.421,1266.962,1302.415,1290.068,4.325,2.795,23.108,21.036,2.268,52.027
522.5,0.654083515,0.654083515,0.646571569,0.648144887,0.645981487,3.636,0.179,69.69866,28.866,39.887,46.056,51.802,53.126,55.677,1298.421,1266.962,1302.415,1290.068,4.325,2.795,23.108,21.036,2.268,52.027
523,0.653872901,0.653872901,0.646468369,0.648296817,0.645907298,3.637,0.177,69.69958,28.958,39.841,46.069,51.683,53.085,55.642,1298.406,1265.734,1299.448,1286.901,4.736,2.796,23.089,21.036,2.274,52.033
523.5,0.653657961,0.653657961,0.641748395,0.648352813,0.645979234,3.637,0.177,69.69958,28.958,39.841,46.069,51.683,53.085,55.642,1298.406,1265.734,1299.448,1286.901,4.736,2.796,23.089,21.036,2.274,52.033
524,0.653485483,0.653485483,0.627246612,0.648319587,0.646160921,3.637,0.178,69.69949,28.949,39.081,46.044,51.426,53.164,55.683,1302.474,1269.887,1299.886,1287.958,4.135,2.795,23.089,21.039,2.272,53.027
524.5,0.653421875,0.653421875,0.594552618,0.648263434,0.646375424,3.637,0.178,69.69949,28.949,39.081,46.044,51.426,53.164,55.683,1302.474,1269.887,1299.886,1287.958,4.135,2.795,23.089,21.039,2.272,53.027
525,0.653513717,0.653513717,0.539753406,0.648238521,0.64657468,3.636,0.178,69.69934,28.934,39.078,45.679,51.692,53.011,55.562,1300.338,1266.001,1301.756,1288.027,4.445,2.793,23.089,21.036,2.027,52.002
525.5,0.653735832,0.653735832,0.474919377,0.648229477,0.646733624,3.636,0.178,69.69934,28.934,39.078,45.679,51.692,53.011,55.562,1300.338,1266.001,1301.756,1288.027,4.445,2.793,23.089,21.036,2.027,52.002
526,0.653986664,0.653986664,0.429230576,0.648162331,0.646798688,3.638,0.187,69.69939,28.939,40.008,46.239,51.552,53.122,55.726,1305.514,1271.902,1296.252,1283.879,4.604,2.795,23.109,22.036,2.003,51.001
526.5,0.654153499,0.654153499,0.429293747,0.647978403,0.646703353,3.638,0.187,69.69939,28.939,40.008,46.239,51.552,53.122,55.726,1305.514,1271.902,1296.252,1283.879,4.604,2.795,23.109,22.036,2.003,51.001
527,0.654191568,0.654191568,0.475060969,0.647700508,0.646454469,3.636,0.176,69.69934,28.934,39.824,46.505,51.503,53.175,55.493,1302.435,1269.432,1300.431,1286.015,4.736,2.777,23.171,21.036,2.464,53.002
527.5,0.654135851,0.654135851,0.539879493,0.647421525,0.64616831,3.636,0.176,69.69934,28.934,39.824,46.505,51.503,53.175,55.493,1302.435,1269.432,1300.431,1286.015,4.736,2.777,23.171,21.036,2.464,53.002
528,0.654041793,0.654041793,0.594613641,0.647233475,0.645991533,3.636,0.176,69.69954,28.954,39.827,46.416,51.573,53.037,55.621,1298.382,1264.109,1304.765,1291.092,4.521,2.795,23.108,21.036,2.266,53.021
528.5,0.653929802,0.653929802,0.627259531,0.647177479,0.645981617,3.636,0.176,69.69954,28.954,39.827,46.416,51.573,53.037,55.621,1298.382,1264.109,1304.765,1291.092,4.521,2.795,23.108,21.036,2.266,53.021
529,0.65378625,0.65378625,0.641771399,0.647246691,0.646062035,3.636,0.178,69.69958,28.958,39.719,46.753,51.357,53.122,55.685,1301.453,1267.579,1299.895,1286.901,4.565,2.794,23.148,21.032,2.266,53.029
529.5,0.653602323,0.653602323,0.646690206,0.647405634,0.646092331,3.636,0.178,69.69958,28.958,39.719,46.753,51.357,53.122,55.685,1301.453,1267.579,1299.895,1286.901,4.565,2.794,23.148,21.032,2.266,53.029
530,0.653400632,0.653400632,0.64795847,0.64760061,0.645984565,3.636,0.178,69.69949,28.949,39.688,46.568,51.065,53.002,55.627,1301.368,1268.067,1298.008,1286.818,4.565,2.792,23.068,21.034,2.027,52.038
530.5,0.653223287,0.653223287,0.648204377,0.6477749,0.645759832,3.636,0.178,69.69949,28.949,39.688,46.568,51.065,53.002,55.627,1301.368,1268.067,1298.008,1286.818,4.565,2.792,23.068,21.034,2.027,52.038
531,0.653097935,0.653097935,0.648261655,0.647891389,0.645511494,3.636,0.176,69.69934,28.934,39.737,46.524,51.671,53.168,55.066,1297.468,1264.654,1300.252,1287.015,4.591,2.793,23.089,21.036,2.452,53.028
531.5,0.653016519,0.653016519,0.648307734,0.647939057,0.64532713,3.636,0.176,69.69934,28.934,39.737,46.524,51.671,53.168,55.066,1297.468,1264.654,1300.252,1287.015,4.591,2.793,23.089,21.036,2.452,53.028
532,0.652939963,0.652939963,0.648311748,0.647914277,0.645227876,3.636,0.176,69.69934,28.934,39.535,46.283,51.335,53.092,55.069,1300.466,1268.953,1296.521,1284.594,4.515,2.795,23.068,21.036,2.266,52.005
532.5,0.652819207,0.652819207,0.6481831,0.647802285,0.645154073,3.636,0.176,69.69934,28.934,39.535,46.283,51.335,53.092,55.069,1300.466,1268.953,1296.521,1284.594,4.515,2.795,23.068,21.036,2.266,52.005
533,0.652629008,0.652629008,0.647887619,0.647589522,0.64501335,3.635,0.174,69.69924,28.924,39.532,45.252,51.411,53.147,55.654,1301.469,1269.863,1300.147,1287.015,4.705,2.811,23.068,21.038,2.274,52.049
533.5,0.65240602,0.65240602,0.647489032,0.647302647,0.64477327,3.635,0.174,69.69924,28.924,39.532,45.252,51.411,53.147,55.654,1301.469,1269.863,1300.147,1287.015,4.705,2.811,23.068,21.038,2.274,52.049
534,0.652248979,0.652248979,0.647119227,0.647024685,0.644510679,3.634,0.171,69.6991,28.091,39.804,46.375,51.029,53.156,55.613,1298.043,1266.393,1304.472,1292.035,4.432,2.793,23.108,20.094,2.993,52.061
534.5,0.652248979,0.652248979,0.64689596,0.646848213,0.644342534,3.634,0.171,69.6991,28.091,39.804,46.375,51.029,53.156,55.613,1298.043,1266.393,1304.472,1292.035,4.432,2.793,23.108,20.094,2.993,52.061
535,0.652405954,0.652405954,0.646855676,0.646803631,0.64430931,3.634,0.171,69.69968,28.968,39.816,46.149,51.575,53.229,55.446,1301.305,1268.067,1302.805,1289.582,4.641,2.794,23.148,21.036,2.266,52.031
535.5,0.652628505,0.652628505,0.646958624,0.646842255,0.644356262,3.634,0.171,69.69968,28.968,39.816,46.149,51.575,53.229,55.446,1301.305,1268.067,1302.805,1289.582,4.641,2.794,23.148,21.036,2.266,52.031
536,0.652816488,0.652816488,0.647144458,0.64688662,0.644416198,3.635,0.017,69.69963,28.963,39.868,46.192,51.526,53.108,55.579,1301.291,1267.067,1299.781,1287.901,4.591,2.794,23.089,21.036,2.268,52.042
536.5,0.652928479,0.652928479,0.647367289,0.646886183,0.644463865,3.635,0.017,69.69963,28.963,39.868,46.192,51.526,53.108,55.579,1301.291,1267.067,1299.781,1287.901,4.591,2.794,23.089,21.036,2.268,52.042
537,0.652978039,0.652978039,0.647589193,0.646839536,0.644495705,3.636,0.174,69.69963,28.963,39.875,46.177,51.007,53.185,55.662,1301.426,1268.124,1298.293,1284.304,4.023,2.795,23.147,21.039,2.274,51.035
537.5,0.652994695,0.652994695,0.647772684,0.646792147,0.644511488,3.636,0.174,69.69963,28.963,39.875,46.177,51.007,53.185,55.662,1301.426,1268.124,1298.293,1284.304,4.023,2.795,23.147,21.039,2.274,51.035
538,0.652998993,0.652998993,0.647893538,0.646809801,0.644529008,3.635,0.171,69.69963,28.963,39.899,46.359,51.812,53.167,55.644,1301.412,1268.124,1300.805,1286.015,4.565,2.793,23.149,21.036,2.265,51.059
538.5,0.652999866,0.652999866,0.64794997,0.646921949,0.644577112,3.635,0.171,69.69963,28.963,39.899,46.359,51.812,53.167,55.644,1301.412,1268.124,1300.805,1286.015,4.565,2.793,23.149,21.036,2.265,51.059
539,0.653,0.653,0.647950037,0.647081073,0.644653517,3.636,0.176,69.69963,28.963,39.991,46.262,51.799,53.275,55.729,1301.452,1268.124,1305.862,1292.718,4.375,2.795,23.009,21.036,2.272,52.053
539.5,0.653,0.653,0.647894041,0.64720024,0.644708361,3.636,0.176,69.69963,28.963,39.991,46.262,51.799,53.275,55.729,1301.452,1268.124,1305.862,1292.718,4.375,2.795,23.009,21.036,2.272,52.053
540,0.652999866,0.652999866,0.647775203,0.647238308,0.644683447,3.635,0.173,69.69963,29.963,39.001,46.423,51.844,53.311,55.714,1300.502,1268.001,1297.035,1284.677,4.287,2.795,23.126,21.036,2.251,51.001
540.5,0.652998993,0.652998993,0.647599167,0.64723026,0.644563407,3.635,0.173,69.69963,29.963,39.001,46.423,51.844,53.311,55.714,1300.502,1268.001,1297.035,1284.677,4.287,2.795,23.126,21.036,2.251,51.001
541,0.652994562,0.652994562,0.647397477,0.647228044,0.644386429,3.635,0.172,69.69963,29.963,39.006,46.048,51.851,53.184,55.631,1299.331,1266.246,1294.087,1281.483,4.154,2.793,23.128,21.038,2.268,52.033
